customer_id,age,tenure_months,num_products,has_credit_card,is_active_member,estimated_monthly_salary_zmw,balance_zmw,credit_score,num_complaints_last_year,avg_monthly_transactions,digital_engagement_score,churned
CUST-01070,20,66,1,1,1,10666.04,30438.3,827,1,18,40.8,0
CUST-01071,38,28,1,1,1,12538.73,14844.59,742,1,12,43.1,0
CUST-01072,48,83,4,1,1,6099.3,9694.97,495,0,20,59.5,0
CUST-01073,34,42,1,1,0,11272.85,26543.85,532,0,17,63.9,0
CUST-01074,39,39,2,1,0,16007.89,14261.23,583,1,13,73.0,0
CUST-01075,40,48,2,1,0,10263.89,9544.08,648,0,16,81.8,0
CUST-01076,21,21,1,1,0,3935.83,34122.64,691,1,6,88.1,0
CUST-01077,50,37,1,1,0,11188.97,9120.6,733,0,16,30.2,1
CUST-01078,24,1,1,1,1,7049.66,28559.29,673,0,5,4.5,1
CUST-01079,45,39,2,1,0,8854.32,31507.19,680,0,2,47.2,0
CUST-01080,38,46,2,0,1,8077.97,19364.85,723,0,7,35.2,0
CUST-01081,36,68,1,0,1,7141.08,6454.8,731,0,4,18.9,0
CUST-01082,41,35,1,1,0,9389.13,3918.59,669,0,12,40.2,1
CUST-01083,49,9,1,0,1,7772.8,0.0,755,0,11,35.1,0
CUST-01084,50,47,3,0,0,12515.45,28663.67,712,0,14,48.6,0
CUST-01085,35,30,3,0,1,6123.26,8415.69,642,1,16,48.8,0
CUST-01086,38,20,3,0,0,11139.61,6940.26,622,1,11,48.6,1
CUST-01087,30,100,2,1,1,8102.93,17745.13,719,0,23,61.9,0
CUST-01088,22,41,3,1,1,11794.13,16935.5,586,0,9,67.7,0
CUST-01089,51,135,1,1,1,12032.59,6557.86,677,0,7,70.6,0
CUST-01090,27,37,3,0,0,13840.49,13953.32,641,1,3,76.8,0
CUST-01091,31,16,2,1,0,16647.53,21780.75,752,0,11,52.0,0
CUST-01092,45,41,2,0,1,7010.74,43899.3,680,0,12,59.0,0
CUST-01093,24,23,1,1,1,2161.26,9315.98,646,0,19,77.8,0
CUST-01094,46,71,1,1,1,17314.84,17986.33,581,0,15,67.7,0
CUST-01095,30,33,2,1,1,12541.1,16583.74,622,0,12,52.8,0
CUST-01096,26,49,2,1,1,3941.22,26745.75,785,0,11,72.6,0
CUST-01097,33,72,1,1,0,9273.03,33701.94,604,0,7,76.6,0
CUST-01098,30,45,2,1,1,6035.26,7994.46,660,1,11,79.3,0
CUST-01099,43,54,4,1,0,15359.06,0.0,610,0,10,82.7,0
CUST-01100,57,31,2,1,1,8761.2,28576.59,646,0,15,54.6,0
CUST-01101,48,77,1,1,1,14346.87,33801.51,799,1,22,47.0,0
CUST-01102,46,99,2,1,1,11919.16,17334.81,546,1,8,0.0,0
CUST-01103,33,42,1,0,0,6342.04,8874.78,596,0,14,73.0,0
CUST-01104,37,19,2,0,1,9892.46,0.0,565,0,18,66.2,0
CUST-01105,41,52,1,0,0,16412.81,9505.77,661,1,1,68.8,1
CUST-01106,39,101,2,1,0,12521.63,10691.63,688,0,11,83.9,0
CUST-01107,41,43,2,0,0,4816.11,853.95,561,0,6,64.9,0
CUST-01108,25,93,2,1,0,18545.43,5868.48,574,0,19,39.9,0
CUST-01109,61,23,2,0,0,10926.05,0.0,645,0,19,84.2,0
CUST-01110,24,44,1,0,1,2989.68,0.0,691,0,12,63.8,1
CUST-01111,38,80,2,1,0,14806.48,9524.99,571,1,7,76.9,0
CUST-01112,49,57,1,1,1,5900.26,12303.35,605,0,17,76.9,1
CUST-01113,31,36,3,1,0,2321.44,27516.02,572,1,23,77.0,0
CUST-01114,52,102,2,1,1,7863.43,20040.87,518,0,9,63.4,0
CUST-01115,23,48,4,1,0,5334.53,27771.62,617,0,12,77.5,0
CUST-01116,31,53,1,1,1,17880.21,17355.92,489,0,3,57.6,1
CUST-01117,18,42,1,1,0,10794.2,22950.86,638,0,18,69.7,0
CUST-01118,52,24,2,1,0,9251.58,23523.22,630,0,10,31.3,0
CUST-01119,25,55,1,1,1,6875.07,21333.59,689,1,8,65.2,1
CUST-01120,31,88,1,1,1,7101.83,0.0,656,0,16,70.7,0
CUST-01121,49,45,3,0,1,18133.0,28229.45,575,0,6,56.2,0
CUST-01122,43,87,1,1,1,8993.86,19027.4,629,2,6,15.7,1
CUST-01123,52,23,2,1,0,14789.51,2399.15,592,0,9,45.8,0
CUST-01124,47,55,1,0,0,3154.04,3058.23,618,0,0,32.6,1
CUST-01125,50,69,2,1,1,7958.59,23787.78,581,0,5,75.7,0
CUST-01126,34,65,1,1,1,3450.84,22200.46,641,0,22,58.1,1
CUST-01127,38,44,3,0,1,4406.58,18727.59,688,1,9,44.0,0
CUST-01128,48,1,2,0,1,9412.5,0.0,651,0,14,52.9,0
CUST-01129,48,45,2,1,1,21907.52,18970.74,597,0,10,37.9,0
CUST-01130,51,76,2,1,1,14138.55,42058.48,674,0,18,25.9,0
CUST-01131,30,68,4,0,0,8919.89,22800.18,561,0,11,33.3,0
CUST-01132,26,46,1,1,0,17283.03,36248.06,725,0,16,66.3,0
CUST-01133,24,90,2,1,1,12951.16,1412.72,704,1,23,42.6,0
CUST-01134,34,17,1,0,1,13369.23,0.0,735,1,11,61.3,0
CUST-01135,38,62,1,1,1,11403.6,0.0,595,0,3,49.0,0
CUST-01136,25,99,2,1,1,19446.22,29565.85,615,0,9,41.9,0
CUST-01137,37,97,1,1,1,1500.0,36675.01,570,0,18,28.7,0
CUST-01138,47,108,1,0,1,7140.82,5163.5,685,0,14,76.5,1
CUST-01139,51,12,3,1,0,8896.27,14176.93,657,0,20,30.2,0
CUST-01140,32,37,1,1,1,10171.39,18670.35,647,0,5,49.3,0
CUST-01141,46,54,1,1,1,4260.55,12702.81,653,1,6,89.8,0
CUST-01142,24,73,3,0,0,1500.0,18031.18,621,0,9,57.4,1
CUST-01143,31,13,3,0,0,13666.85,18177.66,603,0,10,64.2,0
CUST-01144,41,58,1,0,1,13829.84,16458.41,475,0,18,58.8,0
CUST-01145,31,24,2,0,1,5278.65,9795.1,659,0,21,64.2,0
CUST-01146,30,46,2,1,1,7931.5,28080.32,693,0,13,72.0,0
CUST-01147,42,1,3,1,1,1500.0,28131.03,554,0,14,55.4,1
CUST-01148,27,68,2,1,0,5189.46,8434.45,726,0,9,74.6,0
CUST-01149,41,1,2,1,1,7083.02,21295.68,566,0,10,19.3,0
CUST-01150,38,61,3,1,0,9285.89,25404.86,599,1,3,49.9,0
CUST-01151,45,11,1,1,1,6697.76,18432.26,505,0,12,45.9,1
CUST-01152,48,25,1,1,1,10982.72,15078.85,625,0,18,53.2,1
CUST-01153,41,67,1,1,1,12810.58,27162.55,578,1,7,48.6,0
CUST-01154,33,58,1,0,1,8090.4,13917.82,697,0,10,39.7,0
CUST-01155,51,11,2,1,1,9927.89,11984.05,690,0,18,49.4,1
CUST-01156,42,1,2,1,0,1865.79,32334.75,668,2,24,44.6,1
CUST-01157,29,54,1,0,1,5636.78,18897.35,634,1,8,68.8,1
CUST-01158,41,55,4,0,1,13503.1,18888.46,653,1,6,67.9,0
CUST-01159,32,3,1,0,0,4988.12,1651.15,704,0,16,49.1,0
CUST-01160,18,102,1,1,1,7344.86,16446.31,580,1,4,44.6,0
CUST-01161,28,75,1,1,0,7204.22,30754.44,685,0,14,57.8,0
CUST-01162,35,4,4,0,1,8201.71,29997.94,628,0,5,71.5,1
CUST-01163,34,75,2,0,0,8987.48,21728.17,557,0,14,59.7,1
CUST-01164,21,8,1,1,1,3634.84,2752.41,631,1,9,49.2,0
CUST-01165,35,95,2,1,0,13226.76,44694.88,638,0,8,60.4,0
CUST-01166,44,99,2,1,1,14371.35,20099.8,780,0,15,38.3,0
CUST-01167,26,102,3,0,1,8244.03,23068.02,634,0,13,76.1,0
CUST-01168,42,10,1,1,1,10391.23,1960.59,731,0,9,41.5,1
CUST-01169,18,38,2,1,1,9430.55,13440.12,783,0,8,74.9,1
CUST-01170,45,10,2,1,0,11851.0,20293.38,681,1,2,67.7,1
CUST-01171,32,19,1,1,1,8251.1,2812.94,689,1,13,64.7,1
CUST-01172,23,110,2,1,0,18869.66,18247.19,657,0,16,70.9,0
CUST-01173,52,53,3,1,0,14135.69,6241.1,583,0,21,32.7,1
CUST-01174,45,41,2,1,1,6784.39,39688.07,712,0,8,80.9,0
CUST-01175,51,43,2,1,0,3575.98,4933.63,753,0,18,74.3,0
CUST-01176,43,23,1,1,1,15458.22,21598.68,537,0,10,100.0,0
CUST-01177,43,32,1,1,0,7425.38,32198.08,509,0,9,43.7,0
CUST-01178,35,64,2,1,1,2625.19,7793.4,728,0,16,60.8,1
CUST-01179,44,39,2,1,1,14719.3,5954.04,590,0,21,70.8,0
CUST-01180,38,37,3,0,0,3306.12,9346.26,666,0,13,43.1,0
CUST-01181,31,43,2,0,0,7375.59,31057.72,680,0,1,47.0,0
CUST-01182,37,51,1,1,0,4389.12,13538.02,529,0,2,65.4,1
CUST-01183,24,43,3,1,0,9232.07,21046.55,562,0,27,80.1,0
CUST-01184,39,33,1,0,1,10999.06,32817.44,657,0,14,61.5,1
CUST-01185,44,35,2,1,1,8486.99,19558.93,670,0,28,100.0,1
CUST-01186,41,62,1,1,0,5715.66,6128.23,692,3,19,66.4,1
CUST-01187,46,38,1,1,1,10349.99,0.0,522,0,8,53.9,1
CUST-01188,35,42,1,0,1,12839.35,12694.27,659,0,9,21.1,1
CUST-01189,40,28,4,0,1,14861.72,19836.4,647,1,11,58.5,0
CUST-01190,39,45,1,1,1,10226.57,23705.98,678,0,7,33.1,0
CUST-01191,62,64,1,1,0,1500.0,0.0,677,0,14,75.1,0
CUST-01192,24,1,2,0,0,12460.44,777.66,655,1,7,88.0,0
CUST-01193,63,54,1,1,1,11463.07,13730.41,741,1,15,67.4,0
CUST-01194,30,67,2,1,0,9564.48,37500.13,697,2,18,54.5,0
CUST-01195,35,49,4,1,1,5829.98,9480.73,828,1,11,42.0,1
CUST-01196,42,29,2,1,1,7445.59,29027.92,646,0,16,65.6,1
CUST-01197,46,77,2,1,0,14139.21,33866.12,575,0,11,64.1,0
CUST-01198,39,78,1,1,1,11392.07,21807.25,709,1,17,71.6,0
CUST-01199,42,21,1,1,1,7706.91,31459.27,655,1,20,53.2,1
CUST-01200,56,62,1,0,1,4049.31,0.0,647,1,13,17.5,1
CUST-01201,70,55,1,1,1,13972.35,40811.83,806,0,19,46.8,0
CUST-01202,44,1,1,1,0,4867.06,7611.58,682,1,19,70.3,0
CUST-01203,47,58,2,0,0,14272.5,16138.6,619,0,9,66.9,0
CUST-01204,38,6,3,1,0,7470.38,20624.06,631,0,16,31.2,1
CUST-01205,59,49,2,1,0,7303.94,43352.54,659,0,20,89.5,0
CUST-01206,38,3,2,1,0,12930.9,43575.4,665,0,14,69.4,0
CUST-01207,45,64,1,1,0,8814.54,19933.82,574,0,9,39.8,0
CUST-01208,27,119,3,1,0,7500.93,22745.35,564,0,2,62.0,0
CUST-01209,18,29,1,0,0,13274.0,21631.71,633,1,15,44.6,0
CUST-01210,66,19,1,1,1,7725.3,27292.67,653,0,17,67.3,0
CUST-01211,52,1,1,1,1,1500.0,16328.01,649,0,9,90.6,1
CUST-01212,50,17,2,1,1,12861.13,10779.11,604,0,15,82.2,0
CUST-01213,28,79,2,0,1,10306.08,6894.11,535,0,11,72.2,0
CUST-01214,20,49,1,1,0,4975.6,13706.97,661,0,13,68.6,0
CUST-01215,36,1,2,0,1,4448.8,3284.99,709,0,21,81.9,0
CUST-01216,41,41,1,1,1,3413.07,0.0,677,1,3,55.5,0
CUST-01217,48,36,3,0,0,8906.48,6712.28,644,0,18,49.4,1
CUST-01218,39,66,1,1,0,10859.84,24112.74,655,1,24,54.9,0
CUST-01219,54,33,2,1,1,16080.35,25884.96,684,0,8,45.3,1
CUST-01220,43,60,3,1,1,13940.32,29149.58,553,1,19,59.4,0
CUST-01221,43,45,1,1,0,20424.35,4889.33,643,0,14,42.8,1
CUST-01222,53,1,3,0,0,5888.51,24110.04,846,0,8,47.5,0
CUST-01223,31,16,3,1,1,12152.05,20714.25,516,0,13,67.9,0
CUST-01224,44,87,1,1,1,14396.08,0.0,743,0,9,70.0,0
CUST-01225,33,59,1,1,1,6183.84,31447.93,629,0,5,47.1,1
CUST-01226,31,54,1,1,1,9777.48,17333.96,753,0,20,52.4,0
CUST-01227,57,47,1,0,1,11621.05,36090.14,718,0,15,73.2,0
CUST-01228,52,1,2,1,0,10355.16,10827.65,757,0,4,64.6,0
CUST-01229,46,40,1,1,1,1500.0,15911.65,607,1,21,29.7,0
CUST-01230,55,61,1,0,1,10283.47,22554.79,543,0,6,35.9,0
CUST-01231,44,70,3,1,0,1560.65,9612.21,580,0,6,44.6,0
CUST-01232,55,80,2,1,1,7090.39,0.0,651,0,11,36.8,0
CUST-01233,29,60,1,1,0,11101.6,14942.92,617,1,13,60.0,1
CUST-01234,38,66,2,0,1,6846.63,14785.92,718,0,16,91.4,1
CUST-01235,44,31,1,1,0,14627.17,38891.72,695,0,14,34.3,1
CUST-01236,27,91,1,1,1,8156.73,27740.81,586,1,9,67.9,0
CUST-01237,31,19,2,0,1,14201.36,12245.79,620,0,11,49.5,0
CUST-01238,25,59,2,1,1,9251.4,0.0,488,0,13,77.9,0
CUST-01239,47,41,1,1,0,10149.08,11319.71,667,0,13,32.4,1
CUST-01240,34,87,2,1,0,7223.82,7058.04,665,0,20,42.4,1
CUST-01241,43,45,3,1,1,16595.09,0.0,665,0,10,56.9,0
CUST-01242,46,71,2,1,1,11122.57,17587.08,534,0,6,69.5,0
CUST-01243,37,28,4,1,1,18508.45,2642.25,555,0,20,50.5,0
CUST-01244,40,85,1,1,1,15916.08,2796.79,757,0,12,49.4,1
CUST-01245,41,78,2,0,1,12399.92,12925.78,641,1,14,70.2,0
CUST-01246,44,96,1,0,0,16225.06,0.0,681,0,8,27.1,0
CUST-01247,55,41,1,1,1,3914.13,22594.83,768,1,9,47.7,0
CUST-01248,26,77,2,0,1,7813.72,26112.45,686,0,4,61.1,0
CUST-01249,40,71,4,1,1,4891.11,14140.09,592,0,11,58.4,0
CUST-01250,25,84,1,1,1,10658.41,30356.43,603,0,20,56.1,0
CUST-01251,57,72,1,0,0,9405.81,18819.15,567,0,10,57.7,0
CUST-01252,18,55,3,1,1,4003.07,10279.11,643,1,9,63.4,0
CUST-01253,41,85,1,1,0,11846.3,9700.29,670,1,10,33.3,0
CUST-01254,34,1,1,1,0,11259.63,42698.12,850,0,14,30.6,1
CUST-01255,33,40,1,0,0,13248.19,2283.51,611,0,19,54.5,0
CUST-01256,48,24,1,1,1,4896.33,0.0,601,1,11,36.3,1
CUST-01257,46,85,1,0,1,6236.3,7071.54,539,0,19,61.4,0
CUST-01258,28,45,1,1,1,9774.69,24210.84,624,0,8,44.3,0
CUST-01259,45,73,1,0,0,14746.04,9403.45,585,0,10,26.7,0
CUST-01260,43,55,1,1,1,16336.4,13122.53,689,0,0,48.4,0
CUST-01261,31,83,2,0,1,15457.83,787.3,683,1,3,48.8,0
CUST-01262,22,75,2,1,1,10614.39,3270.21,561,1,15,51.0,0
CUST-01263,49,51,1,0,1,12516.03,15134.71,577,1,3,80.5,1
CUST-01264,48,66,3,1,1,19150.63,0.0,646,2,10,37.2,0
CUST-01265,45,51,4,1,1,12720.59,0.0,732,1,17,57.2,0
CUST-01266,33,37,3,1,1,5662.61,21749.59,477,0,0,42.6,0
CUST-01267,54,66,1,1,0,11673.86,22278.79,705,1,7,57.1,0
CUST-01268,80,97,1,1,0,13939.34,16365.34,541,0,6,79.4,0
CUST-01269,41,77,2,0,1,5291.62,42451.36,607,0,4,97.0,0
CUST-01270,46,27,2,1,1,15505.21,16267.82,512,1,7,44.6,1
CUST-01271,30,76,2,1,0,11788.05,21147.7,734,0,18,56.4,0
CUST-01272,30,26,1,1,0,4760.12,26124.15,757,0,9,58.1,1
CUST-01273,60,1,3,1,1,8294.7,0.0,637,0,3,49.1,1
CUST-01274,66,22,2,1,1,6484.79,11975.05,800,0,7,47.9,1
CUST-01275,36,55,2,0,1,12270.75,12190.18,673,0,12,10.6,1
CUST-01276,31,6,1,1,1,21996.57,18481.18,669,0,3,52.5,1
CUST-01277,28,56,1,1,0,8906.53,0.0,588,0,20,80.3,1
CUST-01278,32,85,2,0,0,14686.46,17478.39,607,0,15,43.4,0
CUST-01279,40,48,1,1,0,1500.0,12594.18,600,2,19,57.7,0
CUST-01280,24,63,1,1,0,6143.11,24558.76,655,0,17,27.4,0
CUST-01281,31,41,1,1,1,11272.82,19079.05,729,0,14,57.7,0
CUST-01282,50,1,1,0,0,12351.25,18309.14,655,0,19,73.7,1
CUST-01283,37,57,3,1,0,10447.67,52131.81,583,0,16,66.5,0
CUST-01284,30,27,3,1,0,9515.61,37611.41,742,0,15,50.6,0
CUST-01285,25,58,1,1,0,8801.13,19788.44,696,2,17,36.5,0
CUST-01286,52,1,1,1,1,12218.55,26518.63,816,0,3,57.5,1
CUST-01287,27,55,1,0,1,20975.72,15105.52,604,0,15,66.8,0
CUST-01288,37,66,1,0,1,13101.19,21499.72,723,0,13,47.5,0
CUST-01289,51,92,1,1,1,12504.7,11813.29,770,0,15,47.8,0
CUST-01290,45,57,1,0,0,11917.89,31973.46,639,0,3,79.4,0
CUST-01291,42,10,1,1,1,2526.86,28083.77,634,0,17,75.9,1
CUST-01292,43,51,1,1,1,7809.65,0.0,677,1,18,51.6,1
CUST-01293,28,1,3,1,0,19684.03,0.0,638,1,10,68.2,0
CUST-01294,30,1,1,1,0,1795.32,10799.79,725,0,12,39.0,0
CUST-01295,33,57,1,1,0,15902.53,24930.93,727,0,28,84.0,0
CUST-01296,18,67,2,1,0,9925.81,11421.96,711,1,21,40.8,0
CUST-01297,34,57,2,1,1,9031.99,12235.03,634,0,4,28.7,0
CUST-01298,38,86,2,0,0,18596.23,9767.65,665,0,6,63.4,0
CUST-01299,38,74,1,1,1,7775.73,22280.86,680,0,8,23.0,0
CUST-01300,38,67,1,0,0,7023.19,23937.62,665,0,8,76.8,0
CUST-01301,41,1,1,0,1,12324.68,253.16,696,0,9,72.9,0
CUST-01302,42,29,2,0,1,14232.45,26932.62,616,0,9,46.2,0
CUST-01303,59,55,2,1,1,14209.08,0.0,658,1,15,53.2,0
CUST-01304,41,7,1,1,0,13470.7,32947.37,647,0,11,70.0,0
CUST-01305,49,13,4,1,0,8150.67,15069.33,629,2,11,76.6,0
CUST-01306,32,4,4,1,0,9923.58,0.0,747,0,10,70.6,0
CUST-01307,43,30,1,1,0,9120.34,33096.7,791,0,11,64.3,0
CUST-01308,43,55,1,1,1,10396.31,28503.52,787,0,8,25.0,1
CUST-01309,36,86,4,0,0,7647.4,16155.61,665,0,17,63.7,0
CUST-01310,19,51,1,1,1,3361.58,24331.74,556,1,13,55.2,0
CUST-01311,23,39,3,1,0,9511.95,31086.47,574,1,10,44.3,0
CUST-01312,44,18,1,1,0,11686.64,35821.9,649,0,11,82.8,0
CUST-01313,39,89,1,1,1,13019.22,23944.76,634,0,13,47.8,0
CUST-01314,36,57,2,1,1,12186.17,10955.18,591,1,9,50.7,0
CUST-01315,31,72,1,1,0,16526.72,4467.23,788,0,9,64.9,0
CUST-01316,40,19,1,1,1,11242.09,11356.59,583,0,11,49.9,1
CUST-01317,46,12,1,0,1,11369.84,16390.0,529,0,14,50.8,1
CUST-01318,61,57,1,0,0,8276.05,51790.86,758,2,13,68.4,1
CUST-01319,39,53,2,0,0,10236.16,2014.73,625,0,7,50.8,0
CUST-01320,37,86,2,1,1,8477.45,27894.18,704,0,5,77.3,0
CUST-01321,43,30,1,0,1,1500.0,2641.74,639,0,0,75.1,0
CUST-01322,53,42,3,1,1,9010.83,0.0,703,0,28,20.6,0
CUST-01323,67,34,1,1,1,13115.29,15860.85,511,0,15,64.1,0
CUST-01324,46,81,2,0,1,5378.11,18862.35,635,0,7,39.3,0
CUST-01325,22,25,1,1,0,7392.07,18298.03,661,0,21,59.6,0
CUST-01326,40,73,3,1,1,7925.29,23866.61,690,0,13,52.0,0
CUST-01327,26,48,3,1,0,17338.45,28131.4,607,1,16,70.3,0
CUST-01328,28,66,1,0,1,8414.44,0.0,707,0,14,66.6,1
CUST-01329,61,90,4,1,1,9066.91,36053.26,741,0,16,40.0,0
CUST-01330,35,65,1,0,1,7406.3,37603.39,694,1,8,32.6,1
CUST-01331,31,108,1,1,1,7815.09,19897.37,725,0,17,54.4,0
CUST-01332,56,60,1,1,0,9409.87,29101.6,563,0,11,84.6,0
CUST-01333,40,1,1,0,0,16729.24,20461.96,615,0,22,64.6,0
CUST-01334,26,61,2,1,1,11311.3,6487.02,760,2,16,40.1,0
CUST-01335,40,43,1,1,1,3303.89,17405.06,717,0,19,38.4,0
CUST-01336,23,23,2,1,0,12129.77,0.0,521,0,10,81.9,0
CUST-01337,29,43,1,0,0,11196.23,30898.64,599,0,3,20.6,0
CUST-01338,42,23,3,1,1,10580.49,19820.07,772,0,15,34.3,0
CUST-01339,18,62,1,1,1,19124.45,2982.84,569,0,18,63.8,0
CUST-01340,48,58,1,1,1,4680.72,12392.3,644,1,14,35.5,1
CUST-01341,43,76,2,1,1,8803.25,13321.35,534,2,4,52.9,0
CUST-01342,50,68,2,0,0,9627.38,13644.5,694,1,3,33.9,1
CUST-01343,35,69,1,1,1,4947.61,8915.93,701,0,10,76.5,0
CUST-01344,45,8,1,0,1,6280.42,14296.49,752,1,15,83.7,0
CUST-01345,28,41,2,1,0,6130.85,5841.48,715,0,6,33.9,0
CUST-01346,29,1,2,1,0,12383.16,0.0,536,0,6,27.3,1
CUST-01347,41,67,3,1,1,5142.27,8854.77,570,3,10,49.7,1
CUST-01348,40,49,1,0,0,12706.53,12075.19,654,0,10,38.4,1
CUST-01349,40,57,1,0,0,7083.09,9210.54,636,1,17,51.8,0
CUST-01350,56,46,2,1,1,7954.89,25279.47,635,0,15,65.3,1
CUST-01351,36,58,2,0,0,1500.0,9101.08,581,0,6,60.6,0
CUST-01352,45,1,1,0,1,10279.22,25042.54,710,0,9,91.1,0
CUST-01353,44,59,3,1,1,7335.55,33590.06,758,0,15,79.0,0
CUST-01354,42,101,1,0,0,4387.51,32076.72,550,2,0,99.3,0
CUST-01355,45,60,1,1,1,15459.81,4322.2,609,1,14,80.5,0
CUST-01356,19,35,2,1,0,5127.87,29524.65,658,0,15,58.1,0
CUST-01357,33,88,1,1,1,6868.89,17075.37,707,1,16,57.9,1
CUST-01358,53,58,3,0,1,2711.76,35068.8,669,0,19,73.9,0
CUST-01359,36,60,1,1,0,4489.7,9347.33,684,1,6,40.4,0
CUST-01360,48,108,1,1,0,8532.88,13921.71,590,0,19,65.6,0
CUST-01361,45,63,1,1,0,1500.0,3809.34,601,0,3,83.9,0
CUST-01362,18,29,2,1,0,1500.0,28154.11,709,1,20,83.9,1
CUST-01363,24,23,4,1,1,9746.95,25199.64,752,0,21,33.0,0
CUST-01364,32,82,4,1,0,7553.92,30368.39,850,0,22,38.9,0
CUST-01365,32,1,3,0,1,14117.89,11239.42,751,1,11,3.9,1
CUST-01366,34,33,2,1,0,4954.39,24292.72,679,0,14,62.8,0
CUST-01367,35,28,1,1,0,12940.9,38433.96,620,0,10,77.4,0
CUST-01368,30,78,1,1,1,16584.39,0.0,663,1,17,29.3,1
CUST-01369,32,42,1,1,1,11289.71,52948.61,583,0,6,85.6,1
CUST-01370,18,54,2,0,1,15729.5,17534.44,630,0,16,57.5,1
CUST-01371,63,1,1,1,1,10409.07,19204.47,744,0,9,38.3,0
CUST-01372,56,33,1,0,1,6444.48,30856.27,673,0,3,45.1,0
CUST-01373,50,47,4,1,1,6551.07,40776.24,706,0,12,31.8,1
CUST-01374,39,47,1,1,0,16437.47,0.0,520,0,4,39.9,1
CUST-01375,29,48,1,1,0,15822.66,6027.27,698,0,8,57.3,0
CUST-01376,69,66,1,1,0,13498.68,9347.2,583,1,16,42.4,0
CUST-01377,28,56,2,1,1,13663.57,15568.44,702,1,24,42.2,1
CUST-01378,57,88,1,0,1,14303.97,32258.9,632,1,20,37.5,0
CUST-01379,43,32,2,1,1,12170.04,48680.36,666,0,20,54.7,0
CUST-01380,29,44,4,1,0,10761.7,10208.1,625,0,16,91.1,0
CUST-01381,30,35,2,0,1,16945.1,16679.24,684,0,23,55.1,0
CUST-01382,35,95,2,1,0,14348.69,13052.31,595,1,8,60.0,0
CUST-01383,32,86,4,0,1,13173.91,11473.36,482,0,11,23.0,0
CUST-01384,23,8,1,1,1,9826.81,0.0,559,0,8,50.6,0
CUST-01385,45,10,1,1,1,10365.08,3479.87,790,1,11,24.4,0
CUST-01386,29,75,2,1,0,7993.79,9248.87,515,0,13,24.0,0
CUST-01387,49,79,3,1,1,9472.11,0.0,699,1,13,70.5,0
CUST-01388,38,64,2,1,0,6390.51,31174.76,774,0,3,80.2,1
CUST-01389,41,4,1,0,0,23366.56,15531.56,643,0,8,32.7,0
CUST-01390,41,31,1,0,1,11658.11,12602.44,669,1,7,65.8,0
CUST-01391,35,28,2,1,1,2350.53,18795.5,544,0,9,32.0,0
CUST-01392,38,40,3,1,0,14174.66,6287.34,635,1,17,62.8,0
CUST-01393,42,43,1,1,1,5746.18,39296.27,615,0,9,41.9,0
CUST-01394,67,1,4,0,1,3247.51,14017.95,718,0,27,46.7,1
CUST-01395,24,28,1,0,1,3027.02,16537.91,621,1,9,64.3,1
CUST-01396,31,32,1,1,1,14066.05,43422.63,569,0,8,40.9,1
CUST-01397,35,1,1,1,1,1500.0,0.0,673,0,5,48.3,0
CUST-01398,25,98,1,1,1,8542.17,5985.33,669,0,12,51.7,0
CUST-01399,24,98,2,1,0,1500.0,9016.31,720,0,22,59.3,0
CUST-01400,21,23,1,0,0,9508.77,0.0,704,1,0,60.6,0
CUST-01401,39,32,1,1,0,20878.66,7025.03,687,1,6,72.3,1
CUST-01402,33,33,3,0,0,12754.36,20824.77,663,0,19,0.0,1
CUST-01403,41,25,1,1,1,11202.4,17766.93,797,0,10,62.7,0
CUST-01404,22,65,2,0,1,10247.39,1880.12,605,1,4,33.6,0
CUST-01405,29,15,1,1,0,9795.74,15098.46,712,1,14,79.3,0
CUST-01406,50,76,2,0,1,6746.28,24989.61,676,1,23,43.4,0
CUST-01407,48,67,1,0,1,3246.59,0.0,646,1,24,43.6,0
CUST-01408,21,48,2,1,0,15457.42,18231.39,653,0,12,17.2,1
CUST-01409,49,107,2,1,1,6183.58,14026.97,614,0,6,36.6,0
CUST-01410,33,73,1,1,0,11441.58,10361.75,538,0,8,52.6,0
CUST-01411,26,37,3,1,1,5812.99,31366.95,652,1,12,27.4,1
CUST-01412,48,42,2,0,1,12973.86,13308.1,625,4,8,43.8,0
CUST-01413,50,83,1,1,1,13059.93,20939.0,614,0,13,25.2,0
CUST-01414,18,25,2,1,1,7275.13,0.0,690,0,10,74.0,0
CUST-01415,50,16,1,1,1,1500.0,18935.96,679,1,23,67.0,0
CUST-01416,33,73,1,0,1,9573.66,32870.09,691,0,11,14.2,0
CUST-01417,33,70,1,0,0,9826.59,25917.66,603,3,5,62.1,0
CUST-01418,35,26,2,1,1,6470.9,45448.4,561,0,1,32.8,1
CUST-01419,52,106,2,0,1,6900.97,45891.04,487,1,14,75.0,0
CUST-01420,54,36,2,0,1,12266.95,12112.34,540,0,4,84.5,0
CUST-01421,43,80,4,1,1,2903.28,13614.22,692,0,14,63.2,0
CUST-01422,48,63,2,1,1,7194.24,19139.91,549,0,12,88.5,0
CUST-01423,64,24,1,0,1,16483.84,30182.9,742,1,12,65.7,1
CUST-01424,38,45,3,1,1,13174.68,19956.74,709,0,12,59.7,0
CUST-01425,27,1,2,1,0,10311.43,38891.89,626,1,17,66.6,0
CUST-01426,45,78,2,0,1,1500.0,20089.1,609,0,17,53.0,0
